C/R,Product,Application,DTS #,Description,Status (6.07),Pri,Ass'd DTSs,Releases,PP Pack,Programs,Date Checked,6.07 Chg #,Due Date,To Be Shipped (6.07),Shipping Test,Shipping Live,LSS,CCD,MU2,Resp App,Comments
,CS,LAB,9994,INFCE: NTE segments not formatting Encoding characters for LMBP,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,"LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.hl7.discres.mpm",8/11/2014,LAB 1183,7/9/2011,,Y,Y,Y,,,,
,CS,LAB,10011,INFCE: LABRES - Leading spaces are being stripped off of specimen comments,Completed,4,,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",0,"LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.hl7.discres.mpm",8/11/2014,LAB 407,11/8/2011,,Y,Y,Y,,,,
,CS,LAB,10025,NMI: LAB Results interface not sending a corrected flag for corrected MIS resu,Completed,3,,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",0,LAB.C.SPEC.xo.format.hl7.discres.comp,8/11/2014,LAB 417,7/17/2011,,Y,Y,,,,,
,CS,LAB,10059,HCA PWR 32381 - Add Specimen Number to all LAB/MIC Result Interface Screens,Completed,4,,"6.0C, 6.06C, 6.07C, 6.1C, 6.14C",0,"LAB.C.SPEC.xi.file.res.hl7.comp, LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.res.hl7.comp",8/11/2014,LAB 430,,,Y,Y,,,,,
R,CS,LAB,10061,DDP 15703: Discontinue use of CS Symbol table arrays,Completed,3,,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",0,"LAB.C.REQ.xi.file.ord.hl723, LAB.C.REQ.xi.ord.filer.add, LAB.C.REQ.xi.ord.filer.can, LAB.C.REQ.xi.ord.filer.ee, LAB.C.SIB.xo.ord, LAB.C.SPEC.xo.driver.res, LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.lab.res.hl723, LAB.C.SPEC.xo.format.lab.res.hl723.mtltc, LAB.C.SPEC.xo.format.mic.res.hl723, LAB.C.SPEC.xo.format.mic.res.hl723.mtltc, LAB.C.SPEC.xo.format.res.hl7.comp, LAB.L.SPEC.xi.file.res.hl723, LAB.L.SPEC.xo.ord.setup, LAB.M.SPEC.xi.file.res.hl7.comp, LAB.M.SPEC.xi.file.res.hl723, LAB.M.SPEC.xo.ord.setup, LAB.P.SPEC.xo.format.foc.emr, LAB.P.SPEC.xo.ord.setup, LAB.U.xio.hl7.txt",8/11/2014,LAB 432,,,Y,Y,,,,,
,CS,LAB,10097,INFCE: POC Results In - Invalid Doctor Mnemonic Error,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,LAB.C.REQ.xi.file.ord.hl7.comp,8/11/2014,LAB 1435,8/15/2011,,Y,Y,,,,,
C,CS,LAB,10121,INFCE: Mic Result Status not being sent in OBR|25 for MEDINET,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,LAB.C.SPEC.xo.format.res.hl7.comp,8/11/2014,LAB 1125,8/30/2011,,Y,Y,,,,,
,CS,LAB,10150,INFCE: SPM segment not being sent in proper order for LMBP interface,Rejected,3,,"6.05R, 6.06R, 6.07R, 6.1R, 6.13R, 6.14R, 6.15R",,,8/11/2014,,,,,,,,,,
,CS,LAB,10158,INFCE: Not all queries file from OBX|5,Completed,4,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,LAB.C.REQ.xi.file.ord.hl7.comp,8/11/2014,LAB 1219,1/11/2012,,Y,Y,,,,,
,CS,LAB,10159,INFCE: Interface can crash if there are a lot of OBR's,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,LAB.C.REQ.xi.file.ord.hl7.comp,8/11/2014,LAB 1220,9/13/2011,,Y,Y,,,,,
,CS,LAB,10169,INFCE: NTE Counter not reseting after OBR/OBX segment,Submitted,3,,"6.0S, 6.07S, 6.1S, 6.13S, 6.14S, 6.15S",,LAB.C.SPEC.xo.format.res.hl7.comp,8/11/2014,,,,,,,,,,
,CS,LAB,10196,INFCE: POC results should no longer FAIL-READ for within hours error,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,LAB.C.REQ.xi.ord.filer.add,8/11/2014,LAB 1322,10/2/2011,,Y,Y,,,,,
,CS,LAB,10219,INFCE: LOINC codes have stopped populating due to change to generator e/e,Completed,3,,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",0,LAB.C.SPEC.xo.format.res.hl7.comp,8/11/2014,LAB 498,10/18/2011,,Y,Y,,,,,
,CS,LAB,10220,INFCE: Incorrect LOINC codes sent for orders/results interfaces,Completed,3,Y,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",0,"LAB.C.REQ.xo.format.ord.hl7.comp, LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.hl7.discres.mpm, LAB.C.SPEC.xo.format.res.hl7.comp",8/11/2014,LAB 499,10/18/2011,,Y,Y,Y,,,,
,CS,LAB,10257,NMI:LAB Results interface sending corrected flag inappropriately for MIC specs,Submitted,3,,"6.0S, 6.06S, 6.07S, 6.1S, 6.14S, 6.15S",,LAB.C.SPEC.xo.format.hl7.discres.comp,8/11/2014,,,,,,,,,,
,CS,LAB,10263,Timed tests displaying two results for the same individual test in LSS EAR,Rejected,3,,"6.0R, 6.07R",,,8/11/2014,,,,,,,,,,
,CS,LAB,10282,INFCE: FAIL-READ Inbound message if Specimen (@xi.spec.urn) is not created,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,"LAB.L.SPEC.xi.file.res.hl7.comp, LAB.M.SPEC.xi.file.res.hl7.comp",8/11/2014,LAB 1109,11/29/2011,,Y,Y,,,,,
R,CS,LAB,10310,INFCE: OM Inbound orders from OV priority does not file after FOC OM 3209,Completed,3,Y,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.12C, 6.13C, 6.14C",0,LAB.C.REQ.xo.format.hl7.focus,8/11/2014,LAB 545,12/4/2011,,Y,Y,,,,,
,CS,LAB,10319,MIC: String entered in OBX.5 as a coded entry type,Rejected,3,,"6.0R, 6.07R, 6.1R, 6.12R, 6.13R",,,8/11/2014,,12/10/2011,,,,,,,,
R,CS,LAB,10337,INFCE: Interface Crashes if there is orphaned bracket in MIC result line,Completed,2,,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.12C, 6.13C, 6.14C",0,LAB.C.SPEC.xo.format.hl7.discres.mpm,8/11/2014,LAB 556,2/23/2012,,Y,Y,Y,,,,
,CS,LAB,10367,NMI: LAB RR interface can send wrong container information,Completed,3,,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",0,LAB.C.SPEC.xo.format.hl7.discres.comp,8/11/2014,LAB 575,12/26/2011,,Y,Y,,,,,
,CS,LAB,10373,INFCE: Inbound LAB Messages - Improve Error Message for Inactive LAB Site,Completed,4,,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",1,LAB.C.SPEC.xi.file.res.hl7.comp,8/11/2014,LAB 947,5/5/2012,,Y,Y,,,,,
R,CS,LAB,10391,INFCE: NTE Query Segments Not Posting for MIC Results Outbound,Completed,3,,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",0,LAB.C.SPEC.xo.format.hl7.discres.comp,8/11/2014,LAB 584,1/7/2012,,Y,Y,,,,,
R,CS,LAB,10446,BBK: INFCE: Cancel Comments not formatting for Blood Bank Specimens,Completed,4,,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",0,LAB.C.SPEC.xo.format.hl7.discres.comp,8/11/2014,LAB 609,5/27/2012,,Y,Y,,,,,
R,CS,LAB,10463,LIS: INFCE: Exclude Internal patients from HIM Lookup and Search,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,LAB.C.REQ.xi.file.patient,8/11/2014,LAB 1203,2/4/2012,,Y,Y,,,,,
,CS,LAB,10467,INFCE: LAB Outbound name formats incorrectly in PID Segment,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,LAB.C.SPEC.xo.format.res.hl7.comp,8/11/2014,LAB 1460,2/7/2012,,Y,Y,,,,,
,CS,LAB,10550,INFCE: MIC NP-ed Multiple Results Sending OBR Segments,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,"LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.hl7.discres.nomen, LAB.C.SPEC.xo.format.res.hl7.comp",8/11/2014,LAB 1461,3/10/2012,,Y,Y,,,Y,,
,CS,LAB,10609,INFCE: Discrete Lab interface needs to accept IO and TO BBK events,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,"LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.hl7.discres.mpm, LAB.C.SPEC.xo.format.hl7.discres.nomen",8/11/2014,LAB 1184,4/6/2012,,Y,Y,Y,,Y,,
,CS,LAB,10619,"INFCE: Ordering Source needed if req. by OM, hardcode INFCE if user is nil",Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,LAB.C.REQ.xo.format.hl7.focus,8/11/2014,LAB 1068,4/2/2012,,Y,Y,,,,,
,CS,LAB,10647,INFCE: Facility not sent in OBR|28 for LAB if version >2.4,Completed,4,,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",0,LAB.C.SPEC.xo.format.hl7.discres.comp,8/11/2014,LAB 686,8/7/2012,,Y,Y,,,,,
R,CS,LAB,10651,INFCE: Interface Crashes if there is orphaned bracket in MIC result line,Completed,3,,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.12C, 6.13C, 6.14C",0,"LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.res.hl7.comp",8/11/2014,LAB 689,4/9/2012,,Y,Y,,,,,
,CS,LAB,10659,MIC: Closing brackets deleted in outbound lab report,Rejected,4,,"6.0R, 6.07R, 6.1R, 6.13R",,,8/11/2014,,8/14/2012,,,,,,,,
R,CS,LAB,10703,LIS: All Cancellation Comments Do Not File across Netlab/Medinet Interface,Completed,3,Y,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.12C, 6.13C, 6.14C",0,"LAB.C.REQ.file.ok, LAB.C.REQ.xi.file.ord.hl7.comp, LAB.C.REQ.xi.ord.filer.can",8/11/2014,LAB 701,4/28/2012,,Y,Y,,,,,
,CS,LAB,10751,INFCE: Send REF Code in OBR|4.1 for LAB/MIC Results,,3,,,,,8/11/2014,,,,,,,,,,
R,CS,LAB,10864,INFCE: OV LAB Inbound Order OM compatibility changes,Completed,3,Y,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",0,LAB.C.REQ.xo.format.hl7.focus,8/11/2014,LAB 738,6/19/2012,,Y,Y,,,,,Required for FOC OM 3692
R,CS,LAB,10902,INFCE: Discrete Results missing sensis for all procs and site info in OBX,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,"LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.hl7.discres.nomen",8/11/2014,LAB 1464,7/2/2012,,Y,Y,,,Y,,
,CS,LAB,10937,NETLAB:Addon Orders with Lord Lab Link Rule Fail-Read,Completed,3,,"6.0C, 6.07C, 6.1T, 6.13C, 6.14C, 6.15C",5,LAB.C.REQ.xi.ord.filer.add,8/11/2014,LAB 1627,5/15/2014,,Y,Y,,,,,
,CS,LAB,10966,INFCE: All orders are not being sent in batch for LAB Orders Out,Queued,3,,"6.0Q, 6.07Q, 6.1Q, 6.13Q, 6.14Q, 6.15Q",,LAB.C.REQ.xo.driver.ord,8/11/2014,,7/29/2012,,,,,,,,
,CS,LAB,10990,INFCE: OV Lab Inbound Order OM Messages Fail-Read for Unrecognized Priority,Submitted,3,,"6.0S, 6.05S, 6.06S, 6.07S, 6.1S, 6.13S, 6.14S, 6.15S",,LAB.C.REQ.xo.format.hl7.focus,8/11/2014,,,,,,,,,,
C,CS,LAB,11013,INFCE: Memory leak in POC Results inbound interface,6.1-Completed,3,,"6.0C, 6.06C, 6.1C, 6.13C, 6.14C",,LAB.C.SPEC.xi.file.res.hl7.comp,8/11/2014,,8/4/2012,,,,,,,,
,CS,LAB,11200,INFCE - Inbound LAB orders error logging can cause errors in DR,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",4,LAB.C.REQ.xi.ord.filer,8/11/2014,LAB 1518,10/26/2012,,Y,Y,,,,,
R,CS,LAB,11262,"INFCE: After OM 4219, Cancel Reason required in ORC|16 for Cancel Messages",Completed,3,,"6.0C, 6.07C",2,LAB.C.REQ.xo.format.hl7.focus,8/11/2014,LAB 1153,11/23/2012,,Y,Y,,,,,
,CS,LAB,11265,LAB/MIC: Weight Queries do not Convert Properly from Dict. to OBX Segment,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",4,LAB.C.REQ.xo.format.ord.hl7.comp,8/11/2014,LAB 1525,12/1/2012,,Y,Y,,,,,
,CS,LAB,11295,DDP 16532: ARRA Stage 2 - Code Type change to SNOMED_CT,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,"LAB.C.SPEC.xi.file.res.hl7.nomen, LAB.L.SPEC.xi.file.res.hl7.nomen, LAB.M.SPEC.xi.file.res.hl7.nomen",8/11/2014,LAB 960,12/3/2012,,Y,Y,,,,,
,CS,LAB,11334,DDP 16532: ARRA Stage 2 - Wrong performing site filing into LAB,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,LAB.M.SPEC.xi.file.res.hl7.nomen,8/11/2014,LAB 961,12/16/2012,,Y,Y,,,,,
,CS,LAB,11338,"INFCE: POC XI Results does not respect site map for tests, procs, and susc ste",Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,"LAB.C.REQ.xi.file.ord.hl7.comp, LAB.L.SPEC.xi.file.res.hl7.comp, LAB.M.SPEC.xi.file.res.hl7.comp",8/11/2014,LAB 1221,1/14/2013,,Y,Y,,,,,
,CS,LAB,11416,INFCE: new specimen are accumulating large comments because of a nil node,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,LAB.L.SPEC.xi.file.res.hl7.comp,8/11/2014,LAB 1222,1/14/2013,,Y,Y,,,,,
,CS,LAB,11419,Custom Reg Types Not Working Correctly with HL7 Messages,6.1-Completed,3,Y,"6.1C, 6.13C, 6.14C",,"LAB.C.SPEC.xo.format.hl7.discres.mpm, LAB.C.SPEC.xo.format.hl7.discres.nomen",8/11/2014,,1/14/2013,,,,Y,,Y,,
,CS,LAB,11476,INFCE - Entering Device from ORC|18 is not saved to LAB requisitions,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",3,"LAB.C.REQ.xi.file.ord.hl7.comp, LAB.C.REQ.xi.ord.filer.ee",8/11/2014,LAB 1223,2/1/2013,,Y,Y,,,,,
,CS,LAB,11506,MIC Results are referencing HL7.VER instead of /HL7.VER,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,LAB.C.SPEC.xo.format.hl7.discres.comp,8/11/2014,LAB 1161,2/18/2013,,Y,Y,,,,,
,CS,LAB,11507,DDP 16411/16378: Additional fixes - ARRA Stage 2 Formatter for Certification,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,"LAB.C.SPEC.xo.format.hl7.discres.nomen, LAB.TOOL.BOX.init.x.msg.type",8/11/2014,LAB 1061,3/16/2013,,Y,Y,,,Y,,
,CS,LAB,11511,OM Orders: Move position of ZMN for OM inbox,Completed,3,Y,"6.0C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",1,LAB.C.REQ.xo.format.hl7.focus,8/11/2014,LAB 1057,2/19/2013,,Y,Y,,,,,
C,CS,LAB,11521,INFCE: Improperly sending abnormal flags for timed results,Completed,2,,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",1,"LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.res.hl7.comp",8/11/2014,LAB 1082,1/16/2013,,Y,Y,,,,,
,CS,LAB,11537,INFCE - Multiple tests filed in one message can have their priorities changed,Submitted,3,,"6.0S, 6.05S, 6.06S, 6.07S, 6.1S, 6.14S, 6.15S",,LAB.C.REQ.xi.ord.filer.ee,8/11/2014,,,,,,,,,,
,CS,LAB,11566,LAB ARRA II: Changes to support LRI Validation,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",1,"LAB.C.SPEC.xo.driver.res, LAB.C.SPEC.xo.format.hl7.discres.nomen, LAB.TOOL.BOX.init.x.msg.type",8/11/2014,LAB 1104,3/24/2013,,Y,Y,,,Y,,
C,CS,LAB,11575,Resub 11521: Improperly sending abnormal flags for timed results,Completed,2,,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",1,"LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.res.hl7.comp",8/11/2014,LAB 1105,2/15/2013,,Y,Y,,,,,
,CS,LAB,11599,"INFCE: when creating a new patient, name should be uppercase",Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,LAB.C.REQ.xi.file.ord.hl7.comp,8/11/2014,LAB 1436,5/4/2013,,Y,Y,,,,,
,CS,LAB,11614,INFCE: After DTS 10061 temp structure not killed,Completed,3,,"6.0C, 6.05C, 6.06C, 6.07C, 6.1C, 6.13C, 6.14C",2,LAB.C.SPEC.xo.format.res.hl7.comp,8/11/2014,LAB 1126,5/5/2013,,Y,Y,,,,,
,CS,LAB,11636,DDP 17117: ARRA II LAB Result Formatter Modifications for 5.x Certification,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",2,LAB.C.SPEC.xo.format.hl7.discres.nomen,8/11/2014,LAB 1185,5/13/2013,,Y,Y,,,Y,,
,CS,LAB,11643,"INFCE: if PID|3 of inbound OM orders is too short, pad with 0s",Submitted,3,,"6.05S, 6.06S, 6.07S",,LAB.C.REQ.xo.format.hl7.focus,8/11/2014,,,,,,,,,,
,CS,LAB,11647,DDP 17117: Formatter changes needed for 6.1 NIST Stage 2 Certification,6.1-Completed,3,Y,"6.1C, 6.13C, 6.14C",,"LAB.C.SPEC.xo.format.hl7.discres.nomen, LAB.TOOL.BOX.init.x.msg.type",8/11/2014,,6/9/2013,,,,,,Y,,
R,CS,LAB,11663,INFCE: Inbound OM interface crashes if message has nil OBX|5,6.1-Completed,3,,"6.1C, 6.13C, 6.14C, 6.15C",,LAB.C.REQ.xo.format.hl7.focus,8/11/2014,,5/28/2013,,,,,,,,
,CS,LAB,11716,INFCE: Prompt Result Abnormal Flags not sent in OBX|8 for MIC,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,LAB.C.SPEC.xo.format.res.hl7.comp,8/11/2014,LAB 1466,6/25/2013,,Y,Y,,,,,
R,CS,LAB,11730,INFCE: Patient sex should not be required on POC.,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,"LAB.C.REQ.xi.file.ord.hl7.comp, LAB.C.REQ.xi.file.ord.hl723",8/11/2014,LAB 1437,8/26/2013,,Y,Y,,,,,
,CS,LAB,11741,LIS: OV ITS orders send the Specimen field on the Order,,3,,6.06S,,,8/11/2014,,,,,,,,,,
,CS,LAB,11831,INFCE: Spec Number not added to subject line if message FAIL-READs,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",5,"LAB.C.SPEC.xi.file.res.hl7.comp, LAB.C.SPEC.xi.file.res.hl7.nomen, LAB.L.SPEC.xi.file.res.hl7.comp, LAB.L.SPEC.xi.file.res.hl7.nomen, LAB.M.SPEC.xi.file.res.hl7.comp, LAB.M.SPEC.xi.file.res.hl7.nomen",8/11/2014,LAB 1576,8/24/2013,,Y,Y,,,,,
,CS,LAB,11833,INFCE: Send LAB Site in OBX|15 for BBK Products,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,"LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.hl7.discres.mpm, LAB.C.SPEC.xo.format.hl7.discres.nomen",8/11/2014,LAB 1467,8/24/2013,,Y,Y,,,Y,,
,CS,LAB,11836,DDP 17919: Certification Updates for LAB/MIC Inbound Results Filer,Completed,4,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",4,"LAB.C.SPEC.xi.file.res.hl7.nomen, LAB.C.SPEC.xi.results, LAB.L.SPEC.xi.file.res.hl7.nomen, LAB.M.SPEC.xi.file.res.hl7.nomen",8/11/2014,LAB 1571,,,Y,Y,,,Y,,
,CS,LAB,11860,INFCE: Corrected LAB Group Tests Not Sending C in OBR|25,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,"LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.hl7.discres.nomen",8/11/2014,LAB 1468,10/7/2013,,Y,Y,,,Y,,
,CS,LAB,11863,OV ID information is not populating OBR|2 on results outbound for deleted ords,6.1-Completed,3,Y,"6.1C, 6.13C, 6.14C",,"LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.hl7.discres.nomen",8/11/2014,,8/30/2013,,,,,,Y,,
,CS,LAB,11866,Addendum for DDP 16550: BBK & MIC Medinet and Netlab testing for SEND ALL = N,Rejected,3,,"6.0R, 6.07R, 6.1R, 6.13R",,,8/11/2014,,8/30/2013,,,,,,,,
,CS,LAB,11884,SPM|2.1.2 should be Req urn not Spec urn,Rejected,4,,"6.0R, 6.06R, 6.07R, 6.1R, 6.13R",,,8/11/2014,,12/30/2013,,,,,,,,
,CS,LAB,11898,NMI: Update LAB Message Type Hookpoints to Reference New Value Sets,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,LAB.TOOL.BOX.init.x.msg.type,8/11/2014,LAB 1439,9/15/2013,,Y,Y,,,,,
,CS,LAB,11930,"INFCE:  NOK Employee Status Posting to NK1|32, Should Post to NK1|34",Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,"LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.hl7.discres.mpm",8/11/2014,LAB 1469,10/4/2013,,Y,Y,,,,,
,CS,LAB,11932,INFCE: CHG orders will not generate an OBR segment(s),Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",4,LAB.C.REQ.xo.format.ord.hl7.comp,8/11/2014,LAB 1527,10/4/2013,,Y,Y,,,,,
,CS,LAB,11963,INFCE - Public Health LMBP Diagnostic Serv Sect ID issues,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,"LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.hl7.discres.nomen",8/11/2014,LAB 1470,10/15/2013,,Y,Y,,,Y,,
,CS,LAB,11964,INFCE - Public Health LMBP not sending all MIC prompt results,Completed,3,,"6.0C, 6.07C, 6.1T, 6.13C, 6.14C, 6.15C",5,"LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.hl7.discres.nomen",8/11/2014,LAB 1583,4/17/2014,,Y,Y,,,Y,,
,CS,LAB,11972,INFCE - Public Health LMBP is not sending LAB Test Result Group,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,LAB.C.SPEC.xo.format.hl7.discres.nomen,8/11/2014,LAB 1504,1/16/2014,,Y,Y,,,Y,,
,CS,LAB,11974,INFCE - Public Health LMBP is not sending NOT and EMP NK1 Segments,Rejected,3,,"6.0R, 6.07R, 6.1R, 6.13R, 6.14R, 6.15R",,,8/11/2014,,4/17/2014,,,,,,Y,,
,CS,LAB,11980,INFCE - Public Health LMBP not sending special result text,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,LAB.C.SPEC.xo.format.hl7.discres.nomen,8/11/2014,LAB 1471,10/27/2013,,Y,Y,,,Y,,
,CS,LAB,11981,INFCE - Public Health LMBP sending incorrect specimen priority,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,LAB.C.SPEC.xo.format.hl7.discres.nomen,8/11/2014,LAB 1472,10/27/2013,,Y,Y,,,Y,,
C,CS,LAB,11996,INFCE: DTS LAB 11692 Introduces Code That Blocks Sending All Pathology Results,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,LAB.C.SPEC.xo.driver.res,8/11/2014,LAB 1390,10/27/2013,,Y,Y,,,,,
,CS,LAB,12033,INFCE: Allow messages to file with redundant orders,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C, 6.15C",5,LAB.C.REQ.xi.ord.filer,8/11/2014,LAB 1603,3/20/2014,,Y,Y,,,,,
,CS,LAB,12055,LABRES OUT sending result in 5.1.1.2 instead of 5.1.1.1,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,LAB.C.SPEC.xo.format.hl7.discres.comp,8/11/2014,LAB 1473,12/1/2013,,Y,Y,,,,,
,CS,LAB,12128,INFCE: RO: NTE comments filing to all OBRs,Submitted,3,,6.07S,,"LAB.C.REQ.xi.file.ord.hl7.comp, LAB.C.REQ.xi.ord.filer",8/11/2014,,,,,,,,,,
,CS,LAB,12135,INFCE - SPM|14 can be Sent as a Blank Space when MIC Spec Description Blank,Completed,3,,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,"LAB.C.SPEC.xo.format.hl7.discres.comp, LAB.C.SPEC.xo.format.hl7.discres.nomen",8/11/2014,LAB 1505,1/20/2014,,Y,Y,,,Y,,
,CS,LAB,12176,INFCE: Extra char added to MSH|2 for v2.5.1 of LAB Results Interface,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,LAB.C.SPEC.xo.format.hl7.discres.nomen,8/11/2014,LAB 1506,2/20/2014,,Y,Y,,,Y,,
,CS,LAB,12184,LABRES - Allow NPI provider number to be sent,Completed,3,Y,"6.0C, 6.07C, 6.1T, 6.13C, 6.14C, 6.15C",5,LAB.C.SPEC.xo.format.hl7.discres.nomen,8/11/2014,LAB 1584,3/20/2014,,Y,Y,,,Y,,
,CS,LAB,12213,MPM: BBK antigen and antibody results not formatted correctly,Rejected,3,,"6.0R, 6.07R",,,8/11/2014,,,,,,,,,,
,CS,LAB,12230,NMI: OBX-11 incorrect following Preliminary Verified correction,Completed,3,Y,"6.0C, 6.07C, 6.1C, 6.13C, 6.14C",4,LAB.C.SPEC.xo.format.hl7.discres.nomen,8/11/2014,LAB 1508,2/20/2014,,Y,Y,,,Y,,
,CS,LAB,12232,"LAB:Send Specimen Comments in OBR|13, OBR|31 and OBR|39 as a Single Repetition",Testing,3,Y,"6.0T, 6.07T, 6.1T, 6.13T, 6.14T, 6.15T",,LAB.C.SPEC.xo.format.hl7.discres.comp,8/11/2014,,8/21/2014,,,,,,Y,,
,CS,LAB,12238,NMI: Incorrect Specimen Status and Observ Status on Sensitivity procedure,Completed,3,,"6.0C, 6.07C, 6.1T, 6.13C, 6.14C, 6.15C",5,LAB.C.SPEC.xo.format.hl7.discres.nomen,8/11/2014,LAB 1586,5/15/2014,,Y,Y,,,Y,,
